SEATS,PASSENGERS,DISTANCE,CARRIER,ORIGIN,DEST,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,MONTH
0.0,0.0,57.0,7S,OTZ,DRG,412,2,12
0.0,0.0,57.0,7S,TLA,OME,412,2,1
0.0,0.0,57.0,7S,TLA,OME,412,2,2
0.0,0.0,57.0,7S,TLA,OME,412,2,3
0.0,0.0,57.0,7S,TLA,OME,412,2,4
0.0,0.0,57.0,7S,TLA,OME,412,2,5
0.0,0.0,57.0,7S,TLA,OME,412,2,7
0.0,0.0,57.0,7S,TLA,OME,412,2,8
0.0,0.0,57.0,7S,TLA,OME,412,2,9
0.0,0.0,57.0,7S,TLA,OME,412,2,10
0.0,0.0,57.0,7S,TLA,OME,412,2,11
0.0,0.0,57.0,7S,TLA,OME,412,2,12
0.0,0.0,57.0,7S,TLT,ANI,412,2,8
0.0,0.0,57.0,7S,TLT,ANI,412,2,10
0.0,0.0,57.0,7S,WAA,TLA,412,2,3
0.0,0.0,57.0,7S,WAA,TLA,412,2,7
0.0,0.0,57.0,7S,WAA,TLA,412,2,12
0.0,0.0,58.0,7S,ORV,BKC,412,2,12
0.0,0.0,59.0,5V,ANC,ENA,655,2,12
0.0,0.0,59.0,5V,ENA,ANC,655,2,3
0.0,0.0,59.0,5V,ENA,ANC,655,2,12
0.0,0.0,59.0,7S,ANC,ENA,412,2,1
0.0,0.0,59.0,7S,ANC,ENA,412,2,6
0.0,0.0,59.0,7S,ENA,ANC,412,2,3
0.0,0.0,59.0,7S,ENA,ANC,412,2,6
0.0,0.0,59.0,7S,IAN,OTZ,412,2,1
0.0,0.0,59.0,7S,IAN,OTZ,412,2,2
0.0,0.0,59.0,7S,IAN,OTZ,412,2,3
0.0,0.0,59.0,7S,IAN,OTZ,412,2,4
0.0,0.0,59.0,7S,IAN,OTZ,412,2,5
0.0,0.0,59.0,7S,IAN,OTZ,412,2,6
0.0,0.0,59.0,7S,IAN,OTZ,412,2,7
0.0,0.0,59.0,7S,IAN,OTZ,412,2,8
0.0,0.0,59.0,7S,IAN,OTZ,412,2,9
0.0,0.0,59.0,7S,IAN,OTZ,412,2,10
0.0,0.0,59.0,7S,IAN,OTZ,412,2,11
0.0,0.0,59.0,7S,IAN,OTZ,412,2,12
0.0,0.0,59.0,7S,KKH,WNA,412,2,11
0.0,0.0,59.0,7S,OTZ,IAN,412,2,1
0.0,0.0,59.0,7S,OTZ,IAN,412,2,2
0.0,0.0,59.0,7S,OTZ,IAN,412,2,3
0.0,0.0,59.0,7S,OTZ,IAN,412,2,4
0.0,0.0,59.0,7S,OTZ,IAN,412,2,5
0.0,0.0,59.0,7S,OTZ,IAN,412,2,6
0.0,0.0,59.0,7S,OTZ,IAN,412,2,7
0.0,0.0,59.0,7S,OTZ,IAN,412,2,8
0.0,0.0,59.0,7S,OTZ,IAN,412,2,9
0.0,0.0,59.0,7S,OTZ,IAN,412,2,10
0.0,0.0,59.0,7S,OTZ,IAN,412,2,11
0.0,0.0,59.0,7S,OTZ,IAN,412,2,12
0.0,0.0,59.0,7S,SXP,KSM,412,2,7
0.0,0.0,59.0,7S,SXP,KSM,412,2,9
0.0,0.0,59.0,7S,SXP,KSM,412,2,10
0.0,0.0,59.0,AMQ,SPI,BMI,635,2,12
0.0,0.0,59.0,AS,ENA,ANC,612,2,6
0.0,0.0,59.0,EM,ANC,ENA,416,2,1
0.0,0.0,59.0,EM,ANC,ENA,416,2,2
0.0,0.0,59.0,EM,ANC,ENA,416,2,3
0.0,0.0,59.0,EM,ANC,ENA,416,2,4
0.0,0.0,59.0,EM,ANC,ENA,416,2,5
0.0,0.0,59.0,EM,ANC,ENA,416,2,6
0.0,0.0,59.0,EM,ANC,ENA,416,2,7
0.0,0.0,59.0,EM,ANC,ENA,416,2,8
0.0,0.0,59.0,EM,ANC,ENA,416,2,9
0.0,0.0,59.0,EM,ANC,ENA,416,2,10
0.0,0.0,59.0,EM,ANC,ENA,416,2,11
0.0,0.0,59.0,EM,ANC,ENA,416,2,12
0.0,0.0,59.0,EM,ENA,ANC,416,2,1
0.0,0.0,59.0,EM,ENA,ANC,416,2,2
0.0,0.0,59.0,EM,ENA,ANC,416,2,3
0.0,0.0,59.0,EM,ENA,ANC,416,2,4
0.0,0.0,59.0,EM,ENA,ANC,416,2,5
0.0,0.0,59.0,EM,ENA,ANC,416,2,6
0.0,0.0,59.0,EM,ENA,ANC,416,2,7
0.0,0.0,59.0,EM,ENA,ANC,416,2,8
0.0,0.0,59.0,EM,ENA,ANC,416,2,9
0.0,0.0,59.0,EM,ENA,ANC,416,2,10
0.0,0.0,59.0,EM,ENA,ANC,416,2,11
0.0,0.0,59.0,EM,ENA,ANC,416,2,12
0.0,0.0,59.0,FX,ANC,ENA,416,2,1
0.0,0.0,59.0,FX,ANC,ENA,416,2,2
0.0,0.0,59.0,FX,ANC,ENA,416,2,3
0.0,0.0,59.0,FX,ANC,ENA,416,2,4
0.0,0.0,59.0,FX,ANC,ENA,416,2,5
0.0,0.0,59.0,FX,ANC,ENA,416,2,6
0.0,0.0,59.0,FX,ANC,ENA,416,2,7
0.0,0.0,59.0,FX,ANC,ENA,416,2,8
0.0,0.0,59.0,FX,ANC,ENA,416,2,9
0.0,0.0,59.0,FX,ANC,ENA,416,2,10
0.0,0.0,59.0,FX,ANC,ENA,416,2,11
0.0,0.0,59.0,FX,ANC,ENA,416,2,12
0.0,0.0,59.0,FX,ENA,ANC,416,2,1
0.0,0.0,59.0,FX,ENA,ANC,416,2,2
0.0,0.0,59.0,FX,ENA,ANC,416,2,3
0.0,0.0,59.0,FX,ENA,ANC,416,2,4
0.0,0.0,59.0,FX,ENA,ANC,416,2,5
0.0,0.0,59.0,FX,ENA,ANC,416,2,6
0.0,0.0,59.0,FX,ENA,ANC,416,2,7
0.0,0.0,59.0,FX,ENA,ANC,416,2,8
0.0,0.0,59.0,FX,ENA,ANC,416,2,9
0.0,0.0,59.0,FX,ENA,ANC,416,2,10
0.0,0.0,59.0,FX,ENA,ANC,416,2,11
0.0,0.0,59.0,FX,ENA,ANC,416,2,12
0.0,0.0,59.0,K3,CGA,WFB,42,4,1
0.0,0.0,59.0,KO,ANC,ENA,405,2,3
0.0,0.0,59.0,KO,ANC,ENA,405,2,4
0.0,0.0,59.0,KO,ANC,ENA,405,2,6
0.0,0.0,59.0,KO,ANC,ENA,405,2,12
0.0,0.0,59.0,KO,ENA,ANC,405,2,3
0.0,0.0,59.0,KO,ENA,ANC,405,2,4
0.0,0.0,59.0,KO,ENA,ANC,405,2,6
0.0,0.0,59.0,KO,ENA,ANC,405,2,11
0.0,0.0,59.0,KO,ENA,ANC,405,2,12
0.0,0.0,59.0,L2,A20,SCC,556,2,5
0.0,0.0,59.0,L2,A20,SCC,556,2,6
0.0,0.0,59.0,L2,A20,SCC,556,2,7
0.0,0.0,59.0,L2,A20,SCC,556,2,8
0.0,0.0,59.0,L2,A20,SCC,556,2,9
0.0,0.0,59.0,L2,ENA,ANC,556,2,12
0.0,0.0,59.0,L2,SCC,A20,556,2,5
0.0,0.0,59.0,L2,SCC,A20,556,2,6
0.0,0.0,59.0,L2,SCC,A20,556,2,7
0.0,0.0,59.0,L2,SCC,A20,556,2,8
0.0,0.0,59.0,L2,SCC,A20,556,2,9
0.0,0.0,60.0,7S,ANI,RSH,412,2,1
0.0,0.0,60.0,7S,ANI,RSH,412,2,3
0.0,0.0,60.0,7S,ANI,RSH,412,2,4
0.0,0.0,60.0,7S,ANI,RSH,412,2,5
0.0,0.0,60.0,7S,ANI,RSH,412,2,6
0.0,0.0,60.0,7S,ANI,RSH,412,2,7
0.0,0.0,60.0,7S,ANI,RSH,412,2,8
0.0,0.0,60.0,7S,ANI,RSH,412,2,9
0.0,0.0,60.0,7S,ANI,RSH,412,2,10
0.0,0.0,60.0,7S,ANI,RSH,412,2,12
0.0,0.0,60.0,7S,RSH,ANI,412,2,4
0.0,0.0,60.0,7S,RSH,ANI,412,2,8
0.0,0.0,60.0,7S,RSH,ANI,412,2,9
0.0,0.0,60.0,7S,RSH,ANI,412,2,10
0.0,0.0,60.0,EM,MFR,LMT,416,2,1
0.0,0.0,60.0,EM,MFR,LMT,416,2,3
0.0,0.0,60.0,EM,MFR,LMT,416,2,10
0.0,0.0,60.0,EM,MFR,LMT,416,2,12
0.0,0.0,60.0,FX,ABI,BWD,416,2,5
0.0,0.0,60.0,FX,BWD,ABI,416,2,5
0.0,0.0,60.0,FX,CWA,RHI,416,2,6
0.0,0.0,60.0,FX,CWA,RHI,416,2,7
0.0,0.0,60.0,FX,CWA,RHI,416,2,8
0.0,0.0,60.0,FX,IDI,PIT,416,2,6
0.0,0.0,60.0,FX,MFR,LMT,416,2,1
0.0,0.0,60.0,FX,MFR,LMT,416,2,3
0.0,0.0,60.0,FX,MFR,LMT,416,2,10
0.0,0.0,60.0,FX,MFR,LMT,416,2,12
0.0,0.0,60.0,FX,ZXC,ACV,416,2,7
0.0,0.0,60.0,KO,ANC,SXQ,405,2,1
0.0,0.0,60.0,KO,SXQ,ANC,405,2,1
0.0,0.0,60.0,L2,NUI,SCC,556,2,9
0.0,0.0,60.0,L2,SCC,NUI,556,2,9
0.0,0.0,61.0,5V,KAL,GAL,421,2,8
0.0,0.0,61.0,5Y,WRI,JFK,819,2,10
0.0,0.0,61.0,7S,GLV,KKA,412,2,12
0.0,0.0,61.0,7S,KKA,GLV,412,2,1
0.0,0.0,61.0,7S,KKA,GLV,412,2,9
0.0,0.0,61.0,8V,GAL,KAL,35,1,1
0.0,0.0,61.0,8V,GAL,KAL,35,1,7
0.0,0.0,61.0,8V,GAL,KAL,35,1,11
0.0,0.0,61.0,8V,KAL,GAL,35,1,1
0.0,0.0,61.0,8V,KAL,GAL,35,1,2
0.0,0.0,61.0,8V,KAL,GAL,35,1,7
0.0,0.0,61.0,8V,KAL,GAL,35,1,11
0.0,0.0,61.0,N8,WRI,JFK,819,2,11
0.0,0.0,61.0,N8,WRI,JFK,819,2,12
0.0,0.0,62.0,5X,MIA,PBI,622,2,12
0.0,0.0,62.0,5X,MIA,PBI,626,2,5
0.0,0.0,62.0,5X,MIA,PBI,626,2,6
0.0,0.0,62.0,5X,MIA,PBI,626,2,7
0.0,0.0,62.0,5X,MIA,PBI,626,2,8
0.0,0.0,62.0,5X,MIA,PBI,626,2,9
0.0,0.0,62.0,5X,PBI,MIA,622,2,1
0.0,0.0,62.0,5X,PBI,MIA,622,2,11
0.0,0.0,62.0,5X,PBI,MIA,626,2,1
0.0,0.0,62.0,5X,PBI,MIA,626,2,2
0.0,0.0,62.0,5X,PBI,MIA,626,2,3
0.0,0.0,62.0,5X,PBI,MIA,626,2,4
0.0,0.0,62.0,5X,PBI,MIA,626,2,5
0.0,0.0,62.0,5X,PBI,MIA,626,2,6
0.0,0.0,62.0,5X,PBI,MIA,626,2,7
0.0,0.0,62.0,5X,PBI,MIA,626,2,8
0.0,0.0,62.0,5X,PBI,MIA,626,2,9
0.0,0.0,62.0,5X,PBI,MIA,626,2,10
0.0,0.0,62.0,5X,PBI,MIA,626,2,11
0.0,0.0,62.0,5X,PBI,MIA,691,2,2
0.0,0.0,62.0,7S,OME,WMO,412,2,1
0.0,0.0,62.0,7S,OME,WMO,412,2,2
0.0,0.0,62.0,7S,OME,WMO,412,2,3
0.0,0.0,62.0,7S,OME,WMO,412,2,4
0.0,0.0,62.0,7S,OME,WMO,412,2,5
0.0,0.0,62.0,7S,OME,WMO,412,2,6
0.0,0.0,62.0,7S,OME,WMO,412,2,7
0.0,0.0,62.0,7S,OME,WMO,412,2,8
0.0,0.0,62.0,7S,OME,WMO,412,2,9
0.0,0.0,62.0,7S,OME,WMO,412,2,10
0.0,0.0,62.0,7S,OME,WMO,412,2,11
0.0,0.0,62.0,7S,OME,WMO,412,2,12
0.0,0.0,62.0,7S,WMO,OME,412,2,1
0.0,0.0,62.0,7S,WMO,OME,412,2,2
0.0,0.0,62.0,7S,WMO,OME,412,2,3
0.0,0.0,62.0,7S,WMO,OME,412,2,4
0.0,0.0,62.0,7S,WMO,OME,412,2,5
0.0,0.0,62.0,7S,WMO,OME,412,2,6
0.0,0.0,62.0,7S,WMO,OME,412,2,7
0.0,0.0,62.0,7S,WMO,OME,412,2,8
0.0,0.0,62.0,7S,WMO,OME,412,2,9
0.0,0.0,62.0,7S,WMO,OME,412,2,10
0.0,0.0,62.0,7S,WMO,OME,412,2,11
0.0,0.0,62.0,7S,WMO,OME,412,2,12
0.0,0.0,62.0,8V,WBQ,FYU,416,1,3
0.0,0.0,62.0,EM,EUG,RBG,416,2,1
0.0,0.0,62.0,EM,EUG,RBG,416,2,11
0.0,0.0,62.0,EM,RBG,EUG,416,2,1
0.0,0.0,62.0,EM,RBG,EUG,416,2,2
0.0,0.0,62.0,EM,RBG,EUG,416,2,3
0.0,0.0,62.0,EM,RBG,EUG,416,2,4
0.0,0.0,62.0,EM,RBG,EUG,416,2,5
0.0,0.0,62.0,EM,RBG,EUG,416,2,6
0.0,0.0,62.0,EM,RBG,EUG,416,2,7
0.0,0.0,62.0,EM,RBG,EUG,416,2,8
0.0,0.0,62.0,EM,RBG,EUG,416,2,9
0.0,0.0,62.0,EM,RBG,EUG,416,2,10
0.0,0.0,62.0,EM,RBG,EUG,416,2,11
0.0,0.0,62.0,EM,RBG,EUG,416,2,12
0.0,0.0,62.0,FX,EUG,RBG,416,2,1
0.0,0.0,62.0,FX,EUG,RBG,416,2,11
0.0,0.0,62.0,FX,PBI,MIA,691,2,4
0.0,0.0,62.0,FX,PBI,MIA,691,2,5
0.0,0.0,62.0,FX,RBG,EUG,416,2,1
0.0,0.0,62.0,FX,RBG,EUG,416,2,2
0.0,0.0,62.0,FX,RBG,EUG,416,2,3
0.0,0.0,62.0,FX,RBG,EUG,416,2,4
0.0,0.0,62.0,FX,RBG,EUG,416,2,5
0.0,0.0,62.0,FX,RBG,EUG,416,2,6
0.0,0.0,62.0,FX,RBG,EUG,416,2,7
0.0,0.0,62.0,FX,RBG,EUG,416,2,8
0.0,0.0,62.0,FX,RBG,EUG,416,2,9
0.0,0.0,62.0,FX,RBG,EUG,416,2,10
0.0,0.0,62.0,FX,RBG,EUG,416,2,11
0.0,0.0,62.0,FX,RBG,EUG,416,2,12
0.0,0.0,62.0,KAQ,SWF,JFK,819,2,7
0.0,0.0,62.0,N8,PBI,MIA,819,2,4
0.0,0.0,62.0,N8,SWF,JFK,819,2,7
0.0,0.0,63.0,5X,ORD,RFD,626,2,1
0.0,0.0,63.0,5X,RFD,ORD,622,2,8
0.0,0.0,63.0,5X,RFD,ORD,622,2,9
0.0,0.0,63.0,5X,RFD,ORD,622,2,11
0.0,0.0,63.0,5X,RFD,ORD,622,2,12
0.0,0.0,63.0,5X,RFD,ORD,691,2,9
0.0,0.0,63.0,5X,RFD,ORD,691,2,10
0.0,0.0,63.0,5X,RFD,ORD,691,2,11
0.0,0.0,63.0,5Y,ORD,RFD,819,2,1
0.0,0.0,63.0,5Y,RFD,ORD,819,2,6
0.0,0.0,63.0,5Y,RFD,ORD,819,2,7
0.0,0.0,63.0,7S,AUK,KSM,412,2,1
0.0,0.0,63.0,7S,AUK,KSM,412,2,5
0.0,0.0,63.0,7S,AUK,KSM,412,2,11
0.0,0.0,63.0,7S,AUK,KSM,412,2,12
0.0,0.0,63.0,KLQ,RFD,ORD,617,2,1
0.0,0.0,63.0,L2,EMK,KSM,556,2,9
0.0,0.0,64.0,7S,BET,ZNC,412,2,7
0.0,0.0,64.0,7S,BET,ZNC,412,2,9
0.0,0.0,64.0,7S,KTS,OME,412,2,1
0.0,0.0,64.0,7S,KTS,OME,412,2,2
0.0,0.0,64.0,7S,KTS,OME,412,2,3
0.0,0.0,64.0,7S,KTS,OME,412,2,4
0.0,0.0,64.0,7S,KTS,OME,412,2,5
0.0,0.0,64.0,7S,KTS,OME,412,2,6
0.0,0.0,64.0,7S,KTS,OME,412,2,7
0.0,0.0,64.0,7S,KTS,OME,412,2,8
0.0,0.0,64.0,7S,KTS,OME,412,2,9
0.0,0.0,64.0,7S,KTS,OME,412,2,10
0.0,0.0,64.0,7S,KTS,OME,412,2,10
0.0,0.0,64.0,7S,KTS,OME,412,2,11
0.0,0.0,64.0,7S,KTS,OME,412,2,12
0.0,0.0,64.0,7S,OME,KTS,412,2,1
0.0,0.0,64.0,7S,OME,KTS,412,2,2
0.0,0.0,64.0,7S,OME,KTS,412,2,3
0.0,0.0,64.0,7S,OME,KTS,412,2,4
0.0,0.0,64.0,7S,OME,KTS,412,2,5
0.0,0.0,64.0,7S,OME,KTS,412,2,6
0.0,0.0,64.0,7S,OME,KTS,412,2,8
0.0,0.0,64.0,7S,OME,KTS,412,2,9
0.0,0.0,64.0,7S,OME,KTS,412,2,10
0.0,0.0,64.0,7S,OME,KTS,412,2,10
0.0,0.0,64.0,7S,OME,KTS,412,2,11
0.0,0.0,64.0,7S,OME,KTS,412,2,12
0.0,0.0,64.0,7S,SHH,KTS,412,2,1
0.0,0.0,64.0,7S,SHH,KTS,412,2,9
0.0,0.0,64.0,7S,SHH,KTS,412,2,10
0.0,0.0,64.0,7S,ZNC,BET,412,2,7
0.0,0.0,64.0,7S,ZNC,BET,412,2,9
0.0,0.0,64.0,EM,BLI,CLM,416,2,12
0.0,0.0,64.0,FX,BLI,CLM,416,2,12
0.0,0.0,64.0,FX,LBF,MCK,416,2,2
0.0,0.0,64.0,FX,LBF,MCK,416,2,3
0.0,0.0,64.0,FX,LBF,MCK,416,2,5
0.0,0.0,64.0,FX,LBF,MCK,416,2,6
0.0,0.0,64.0,FX,LBF,MCK,416,2,8
0.0,0.0,64.0,FX,LBF,MCK,416,2,9
0.0,0.0,64.0,FX,LBF,MCK,416,2,10
0.0,0.0,64.0,FX,SCE,JST,416,2,8
0.0,0.0,65.0,5V,ANC,JZE,218,2,2
0.0,0.0,65.0,5V,JZE,ANC,218,2,2
0.0,0.0,65.0,7S,ANC,JZE,412,2,5
0.0,0.0,65.0,7S,ANC,JZE,412,2,9
0.0,0.0,65.0,7S,ANC,JZE,412,2,10
0.0,0.0,65.0,7S,JZE,ANC,412,2,5
0.0,0.0,65.0,7S,JZE,ANC,412,2,6
0.0,0.0,65.0,7S,JZE,ANC,412,2,6
0.0,0.0,65.0,7S,JZE,ANC,412,2,9
0.0,0.0,65.0,7S,JZE,ANC,412,2,10
0.0,0.0,65.0,7S,JZE,ANC,412,2,10
0.0,0.0,65.0,7S,KWN,WNA,412,2,4
0.0,0.0,65.0,7S,KWN,WNA,412,2,8
0.0,0.0,65.0,7S,KWN,WNA,412,2,9
0.0,0.0,65.0,7S,MLL,TLT,412,2,5
0.0,0.0,65.0,7S,TLT,MLL,412,2,7
0.0,0.0,65.0,ABX,SCK,SFO,626,2,12
0.0,0.0,65.0,ABX,SFO,SCK,626,2,12
0.0,0.0,65.0,EM,ENA,HOM,416,2,8
0.0,0.0,65.0,EM,HOM,ENA,416,2,3
0.0,0.0,65.0,EM,RBG,MFR,416,2,1
0.0,0.0,65.0,EM,RBG,MFR,416,2,2
0.0,0.0,65.0,EM,RBG,MFR,416,2,3
0.0,0.0,65.0,EM,RBG,MFR,416,2,4
0.0,0.0,65.0,EM,RBG,MFR,416,2,5
0.0,0.0,65.0,EM,RBG,MFR,416,2,6
0.0,0.0,65.0,EM,RBG,MFR,416,2,7
0.0,0.0,65.0,EM,RBG,MFR,416,2,8
0.0,0.0,65.0,EM,RBG,MFR,416,2,9
0.0,0.0,65.0,EM,RBG,MFR,416,2,10
0.0,0.0,65.0,EM,RBG,MFR,416,2,11
0.0,0.0,65.0,EM,RBG,MFR,416,2,12
0.0,0.0,65.0,FX,ENA,HOM,416,2,8
0.0,0.0,65.0,FX,HOM,ENA,416,2,3
0.0,0.0,65.0,FX,RBG,MFR,416,2,1
0.0,0.0,65.0,FX,RBG,MFR,416,2,2
0.0,0.0,65.0,FX,RBG,MFR,416,2,3
0.0,0.0,65.0,FX,RBG,MFR,416,2,4
0.0,0.0,65.0,FX,RBG,MFR,416,2,5
0.0,0.0,65.0,FX,RBG,MFR,416,2,6
0.0,0.0,65.0,FX,RBG,MFR,416,2,7
0.0,0.0,65.0,FX,RBG,MFR,416,2,8
0.0,0.0,65.0,FX,RBG,MFR,416,2,9
0.0,0.0,65.0,FX,RBG,MFR,416,2,10
0.0,0.0,65.0,FX,RBG,MFR,416,2,11
0.0,0.0,65.0,FX,RBG,MFR,416,2,12
0.0,0.0,65.0,KH,ITO,KOA,617,2,1
0.0,0.0,65.0,KH,ITO,KOA,617,2,2
0.0,0.0,65.0,KH,ITO,KOA,617,2,3
0.0,0.0,65.0,KH,ITO,KOA,617,2,4
0.0,0.0,65.0,KH,ITO,KOA,617,2,5
0.0,0.0,65.0,KH,ITO,KOA,617,2,6
0.0,0.0,65.0,KH,ITO,KOA,617,2,7
0.0,0.0,65.0,KH,ITO,KOA,617,2,8
0.0,0.0,65.0,KH,ITO,KOA,617,2,10
0.0,0.0,65.0,KH,ITO,KOA,617,2,11
0.0,0.0,65.0,KH,ITO,KOA,617,2,12
0.0,0.0,65.0,KH,ITO,KOA,619,2,1
0.0,0.0,65.0,KH,ITO,KOA,619,2,2
0.0,0.0,65.0,KH,ITO,KOA,619,2,3
0.0,0.0,65.0,KH,ITO,KOA,619,2,4
0.0,0.0,65.0,KH,ITO,KOA,619,2,5
0.0,0.0,65.0,KH,ITO,KOA,619,2,6
0.0,0.0,65.0,KH,ITO,KOA,619,2,7
0.0,0.0,65.0,KH,ITO,KOA,619,2,8
0.0,0.0,65.0,KH,ITO,KOA,619,2,9
0.0,0.0,65.0,KH,ITO,KOA,619,2,10
0.0,0.0,65.0,KH,ITO,KOA,619,2,11
0.0,0.0,65.0,KH,ITO,KOA,619,2,12
0.0,0.0,65.0,KH,KOA,ITO,617,2,1
0.0,0.0,65.0,KH,KOA,ITO,617,2,2
0.0,0.0,65.0,KH,KOA,ITO,617,2,4
0.0,0.0,65.0,KH,KOA,ITO,617,2,10
0.0,0.0,65.0,KH,KOA,ITO,617,2,11
0.0,0.0,65.0,KH,KOA,ITO,617,2,12
0.0,0.0,65.0,KH,KOA,ITO,619,2,1
0.0,0.0,65.0,KH,KOA,ITO,619,2,2
0.0,0.0,65.0,KH,KOA,ITO,619,2,6
0.0,0.0,65.0,KH,KOA,ITO,619,2,8
0.0,0.0,65.0,KH,KOA,ITO,619,2,9
0.0,0.0,65.0,KH,KOA,ITO,619,2,10
0.0,0.0,65.0,KH,KOA,ITO,619,2,11
0.0,0.0,65.0,KH,KOA,ITO,619,2,12
0.0,0.0,66.0,09Q,SAT,AUS,614,2,1
0.0,0.0,66.0,09Q,SAT,AUS,614,2,3
0.0,0.0,66.0,09Q,SAT,AUS,617,2,3
0.0,0.0,66.0,5X,AUS,SAT,622,2,11
0.0,0.0,66.0,5X,AUS,SAT,622,2,12
0.0,0.0,66.0,5X,AUS,SAT,626,2,10
0.0,0.0,66.0,5X,GSO,RDU,626,2,12
0.0,0.0,66.0,5X,GSO,RDU,691,2,12
0.0,0.0,66.0,5X,RDU,GSO,622,2,12
0.0,0.0,66.0,5X,RDU,GSO,691,2,1
0.0,0.0,66.0,5X,RDU,GSO,691,2,2
0.0,0.0,66.0,5X,RDU,GSO,691,2,3
0.0,0.0,66.0,5X,RDU,GSO,691,2,6
0.0,0.0,66.0,5X,SAT,AUS,691,2,1
0.0,0.0,66.0,5X,SAT,AUS,691,2,2
0.0,0.0,66.0,5X,SAT,AUS,691,2,3
0.0,0.0,66.0,5X,SAT,AUS,691,2,4
0.0,0.0,66.0,5X,SAT,AUS,691,2,5
0.0,0.0,66.0,5X,SAT,AUS,691,2,6
0.0,0.0,66.0,5X,SAT,AUS,691,2,7
0.0,0.0,66.0,ABX,SAT,AUS,625,2,5
0.0,0.0,66.0,ABX,SAT,AUS,625,2,6
0.0,0.0,66.0,ABX,SAT,AUS,625,2,10
0.0,0.0,66.0,ABX,SAT,AUS,626,2,9
0.0,0.0,66.0,FX,AUS,SAT,626,2,6
0.0,0.0,66.0,FX,AUS,SAT,626,2,7
0.0,0.0,66.0,FX,AUS,SAT,626,2,8
0.0,0.0,66.0,FX,AUS,SAT,626,2,9
0.0,0.0,66.0,FX,AUS,SAT,626,2,10
0.0,0.0,66.0,FX,AUS,SAT,626,2,11
0.0,0.0,66.0,FX,AUS,SAT,626,2,12
0.0,0.0,66.0,FX,AUS,SAT,691,2,4
0.0,0.0,66.0,FX,AUS,SAT,691,2,5
0.0,0.0,66.0,FX,GSO,RDU,626,2,5
0.0,0.0,66.0,FX,GSO,RDU,626,2,6
0.0,0.0,66.0,FX,RDU,GSO,626,2,5
0.0,0.0,66.0,FX,RDU,GSO,626,2,10
0.0,0.0,66.0,FX,RDU,GSO,626,2,11
0.0,0.0,66.0,FX,RDU,GSO,626,2,12
0.0,0.0,66.0,FX,RDU,GSO,691,2,8
0.0,0.0,66.0,FX,SAT,AUS,626,2,7
0.0,0.0,66.0,KLQ,SAT,AUS,617,2,4
0.0,0.0,66.0,KLQ,SAT,AUS,617,2,5
0.0,0.0,66.0,KLQ,SAT,AUS,617,2,7
0.0,0.0,66.0,KLQ,SAT,AUS,617,2,8
0.0,0.0,66.0,KLQ,SAT,AUS,617,2,9
0.0,0.0,66.0,KLQ,SAT,AUS,619,2,6
0.0,0.0,66.0,KLQ,SAT,AUS,619,2,10
0.0,0.0,66.0,KLQ,SAT,AUS,619,2,11
0.0,0.0,66.0,KLQ,SAT,AUS,619,2,12
0.0,0.0,67.0,09Q,ORD,MKE,614,2,1
0.0,0.0,67.0,5X,BDL,PVD,622,2,12
0.0,0.0,67.0,5X,ORD,MKE,740,2,12
0.0,0.0,67.0,5X,PVD,BDL,622,2,7
0.0,0.0,67.0,5X,PVD,BDL,622,2,12
0.0,0.0,67.0,7S,BET,KKH,412,2,1
0.0,0.0,67.0,7S,BET,KKH,412,2,2
0.0,0.0,67.0,7S,BET,KKH,412,2,3
0.0,0.0,67.0,7S,BET,KKH,412,2,4
0.0,0.0,67.0,7S,BET,KKH,412,2,5
0.0,0.0,67.0,7S,BET,KKH,412,2,6
0.0,0.0,67.0,7S,BET,KKH,412,2,7
0.0,0.0,67.0,7S,BET,KKH,412,2,8
0.0,0.0,67.0,7S,BET,KKH,412,2,9
0.0,0.0,67.0,7S,BET,KKH,412,2,10
0.0,0.0,67.0,7S,BET,KKH,412,2,11
0.0,0.0,67.0,7S,BET,KKH,412,2,12
0.0,0.0,67.0,7S,ELI,UNK,412,2,1
0.0,0.0,67.0,7S,ELI,UNK,412,2,2
0.0,0.0,67.0,7S,ELI,UNK,412,2,3
0.0,0.0,67.0,7S,ELI,UNK,412,2,4
0.0,0.0,67.0,7S,ELI,UNK,412,2,5
0.0,0.0,67.0,7S,ELI,UNK,412,2,6
0.0,0.0,67.0,7S,ELI,UNK,412,2,8
0.0,0.0,67.0,7S,ELI,UNK,412,2,9
0.0,0.0,67.0,7S,ELI,UNK,412,2,10
0.0,0.0,67.0,7S,ELI,UNK,412,2,11
0.0,0.0,67.0,7S,ELI,UNK,412,2,12
0.0,0.0,67.0,7S,KKH,BET,412,2,1
0.0,0.0,67.0,7S,KKH,BET,412,2,2
0.0,0.0,67.0,7S,KKH,BET,412,2,3
0.0,0.0,67.0,7S,KKH,BET,412,2,4
0.0,0.0,67.0,7S,KKH,BET,412,2,5
0.0,0.0,67.0,7S,KKH,BET,412,2,6
0.0,0.0,67.0,7S,KKH,BET,412,2,8
0.0,0.0,67.0,7S,KKH,BET,412,2,10
0.0,0.0,67.0,7S,KKH,BET,412,2,11
0.0,0.0,67.0,7S,KKH,BET,412,2,12
0.0,0.0,67.0,7S,UNK,ELI,412,2,6
0.0,0.0,67.0,F4,STX,JRV,489,1,3
